income,race,sex,workclass,marital-status,age,education-num,capital-gain,capital-loss,hours-per-week
<=50K.,White,Male,Private,Married,46,5,0,0,43
<=50K.,White,Female,Private,Never-married,33,9,0,0,20
<=50K.,White,Male,Private,Married,32,1,0,0,40
<=50K.,White,Female,Private,Never-married,27,9,0,0,40
<=50K.,White,Female,Private,Never-married,22,10,0,0,35
<=50K.,White,Male,Private,Divorced,25,9,0,0,50
<=50K.,White,Male,Private,Married,38,11,0,0,40
<=50K.,White,Male,Private,Married,37,9,0,0,50
<=50K.,White,Female,Private,Divorced,49,10,0,0,40
>50K.,White,Male,Private,Married,48,9,3103,0,46
<=50K.,Black,Female,Private,Never-married,31,10,0,0,40
<=50K.,White,Female,Private,Divorced,25,9,0,0,37
>50K.,White,Male,Private,Married,68,13,20051,0,45
<=50K.,White,Female,Private,Never-married,19,8,0,0,30
<=50K.,White,Female,Private,Divorced,28,9,0,0,50
<=50K.,White,Female,Private,Divorced,53,9,2597,0,40
<=50K.,White,Male,Private,Married,33,10,0,0,41
<=50K.,White,Male,Private,Never-married,20,9,0,0,40
>50K.,White,Male,Private,Married,36,13,0,0,50
<=50K.,White,Male,Private,Married,34,10,0,0,45
<=50K.,White,Female,Private,Never-married,32,10,0,0,40
<=50K.,White,Male,Private,Never-married,19,10,0,0,25
<=50K.,White,Female,Private,Never-married,24,9,0,0,40
>50K.,White,Male,Private,Married,34,10,0,0,40
<=50K.,White,Female,Private,Never-married,32,9,0,0,35
>50K.,White,Male,Private,Married,37,9,0,0,45
<=50K.,White,Female,Private,Separated,31,10,0,0,40
<=50K.,White,Female,Private,Never-married,21,10,0,0,35
>50K.,White,Male,Private,Married,47,9,0,0,85
<=50K.,White,Male,Private,Married,23,10,0,0,40
>50K.,White,Male,Private,Married,33,14,0,0,40
<=50K.,White,Male,Private,Never-married,17,9,0,0,20
<=50K.,White,Male,Private,Married,67,9,0,0,24
>50K.,White,Male,Private,Married,57,14,0,0,55
<=50K.,White,Male,Private,Never-married,17,7,0,0,20
<=50K.,White,Male,Private,Married,53,9,0,0,40
>50K.,White,Male,Private,Married,51,14,0,1887,47
<=50K.,Black,Male,Private,Separated,38,9,0,0,40
>50K.,White,Male,Private,Married,51,9,0,0,46
<=50K.,White,Female,Private,Never-married,18,9,0,0,10
<=50K.,White,Female,Private,Separated,23,10,0,0,40
>50K.,White,Male,Private,Married,42,10,0,0,60
<=50K.,White,Female,Private,Separated,34,9,0,0,35
<=50K.,White,Male,Private,Never-married,39,9,0,0,40
<=50K.,Black,Female,Private,Never-married,39,10,0,0,40
<=50K.,White,Male,Private,Never-married,26,4,0,0,40
<=50K.,White,Female,Private,Divorced,34,10,0,0,40
<=50K.,White,Female,Private,Widowed,54,13,0,0,40
<=50K.,White,Male,Private,Married,54,13,0,0,40
<=50K.,White,Female,Private,Widowed,67,9,991,0,18
<=50K.,White,Male,Private,Married,33,9,0,0,60
<=50K.,White,Female,Private,Married,37,9,0,0,40
<=50K.,White,Female,Private,Divorced,47,13,0,0,25
<=50K.,White,Female,Private,Divorced,51,9,0,0,40
<=50K.,White,Male,Private,Married,45,9,0,0,40
<=50K.,White,Female,Private,Never-married,19,9,0,0,30
<=50K.,Black,Male,Private,Never-married,27,9,3325,0,40
<=50K.,White,Female,Private,Never-married,36,10,0,1617,40
<=50K.,White,Female,Private,Never-married,51,9,0,0,40
<=50K.,White,Male,Private,Divorced,32,9,3887,0,40
<=50K.,Black,Female,Private,Divorced,59,9,0,0,40
>50K.,White,Male,Private,Divorced,54,6,14344,0,68
<=50K.,Black,Female,Private,Never-married,28,7,0,0,40
<=50K.,White,Female,Private,Divorced,49,13,0,0,50
<=50K.,White,Male,Private,Divorced,46,9,0,0,30
<=50K.,White,Female,Private,Never-married,56,13,0,0,45
<=50K.,Black,Female,Private,Divorced,41,12,0,0,50
<=50K.,White,Male,Private,Married,30,9,0,0,40
<=50K.,Black,Female,Private,Widowed,62,9,0,0,40
<=50K.,White,Female,Private,Never-married,19,9,0,0,40
<=50K.,Black,Female,Private,Married,29,9,0,0,40
<=50K.,White,Male,Private,Married,36,4,0,0,35
<=50K.,White,Male,Private,Never-married,36,9,0,0,40
<=50K.,White,Male,Private,Never-married,17,6,0,0,20
<=50K.,White,Female,Private,Never-married,18,9,0,0,20
<=50K.,White,Male,Private,Divorced,32,9,0,0,40
<=50K.,White,Male,Private,Married,33,5,0,0,40
>50K.,White,Male,Private,Married,43,13,0,1902,40
<=50K.,White,Male,Private,Married,47,9,0,0,40
<=50K.,Black,Female,Private,Never-married,37,10,0,0,40
<=50K.,White,Male,Private,Married,37,9,0,0,30
>50K.,White,Female,Private,Married,50,10,0,0,35
<=50K.,White,Male,Private,Never-married,19,9,0,0,50
<=50K.,White,Female,Private,Never-married,20,10,0,0,16
<=50K.,White,Female,Private,Never-married,29,10,0,0,40
<=50K.,White,Female,Private,Never-married,34,11,0,0,40
<=50K.,White,Female,Private,Never-married,18,7,0,0,20
<=50K.,White,Female,Private,Never-married,22,10,0,0,40
<=50K.,White,Male,Private,Never-married,21,10,0,0,40
<=50K.,White,Male,Private,Never-married,24,12,0,0,20
<=50K.,White,Male,Private,Never-married,26,13,0,0,60
<=50K.,White,Male,Private,Never-married,25,10,0,0,60
<=50K.,White,Male,Private,Married,30,12,0,0,40
>50K.,White,Male,Private,Married,52,13,0,0,38
<=50K.,White,Male,Private,Married,30,9,0,0,40
<=50K.,White,Male,Private,Never-married,20,9,0,0,40
<=50K.,White,Male,Private,Divorced,31,9,0,0,40
>50K.,White,Male,Private,Married,44,13,0,0,40
<=50K.,White,Female,Private,Never-married,31,9,0,0,40
<=50K.,White,Female,Private,Widowed,57,4,0,0,10
<=50K.,White,Male,Private,Married,58,9,0,0,40
<=50K.,White,Male,Private,Married,41,9,0,0,40
<=50K.,White,Female,Private,Never-married,23,9,0,0,40
<=50K.,White,Female,Private,Divorced,47,9,0,0,40
>50K.,White,Male,Private,Married,48,15,99999,0,50
<=50K.,White,Male,Private,Never-married,23,10,0,0,40
<=50K.,White,Male,Private,Never-married,18,7,0,0,15
<=50K.,White,Female,Private,Never-married,27,13,0,0,40
<=50K.,White,Male,Private,Never-married,25,9,0,0,35
<=50K.,Black,Female,Private,Never-married,45,9,0,0,30
<=50K.,Black,Female,Private,Never-married,53,10,0,0,40
>50K.,White,Male,Private,Married,54,10,0,0,45
>50K.,White,Male,Private,Married,41,9,0,1902,40
<=50K.,White,Male,Private,Never-married,23,5,0,0,35
<=50K.,White,Male,Private,Never-married,17,6,0,0,18
<=50K.,White,Male,Private,Married,42,9,0,0,40
<=50K.,White,Male,Private,Married,61,8,0,0,40
>50K.,White,Female,Private,Widowed,57,10,0,2258,38
>50K.,White,Male,Private,Married,44,10,0,0,40
<=50K.,White,Male,Private,Divorced,48,12,0,0,44
<=50K.,White,Male,Private,Divorced,46,15,0,0,48
<=50K.,White,Female,Private,Never-married,35,9,0,0,54
<=50K.,Other,Male,Private,Never-married,28,10,0,0,40
<=50K.,White,Male,Private,Never-married,19,9,0,0,10
<=50K.,White,Male,Private,Never-married,20,8,0,0,35
<=50K.,White,Female,Private,Married,58,9,0,0,38
<=50K.,White,Male,Private,Married,48,9,0,0,40
<=50K.,White,Female,Private,Divorced,39,10,0,0,56
<=50K.,White,Male,Private,Married,38,9,0,2051,44
<=50K.,White,Female,Private,Never-married,35,13,0,0,40
>50K.,White,Female,Private,Divorced,54,12,0,0,55
<=50K.,White,Female,Private,Never-married,42,13,0,0,12
<=50K.,Black,Female,Private,Separated,32,6,0,0,40
<=50K.,White,Male,Private,Married,63,10,0,0,30
<=50K.,White,Male,Private,Never-married,21,5,0,0,48
<=50K.,Black,Female,Private,Never-married,43,10,0,0,40
<=50K.,White,Male,Private,Married,37,5,0,0,40
<=50K.,White,Female,Private,Never-married,51,9,0,0,45
>50K.,White,Male,Private,Married,45,13,0,0,72
<=50K.,White,Male,Private,Never-married,19,8,0,1602,20
<=50K.,Black,Male,Private,Widowed,61,5,0,0,65
<=50K.,White,Female,Private,Never-married,21,9,0,0,40
<=50K.,White,Male,Private,Married,45,9,0,0,40
>50K.,White,Male,Private,Married,38,13,0,0,50
>50K.,White,Female,Private,Married,28,13,0,0,40
<=50K.,Black,Female,Private,Never-married,32,9,0,0,40
<=50K.,White,Female,Private,Widowed,64,9,0,0,23
<=50K.,White,Male,Private,Separated,34,9,0,0,40
<=50K.,Black,Female,Private,Divorced,58,10,0,0,40
<=50K.,White,Male,Private,Married,46,12,0,1485,55
<=50K.,White,Male,Private,Married,44,11,0,0,40
<=50K.,Black,Female,Private,Separated,31,10,0,0,40
>50K.,White,Female,Private,Married,39,10,0,0,45
<=50K.,White,Female,Private,Never-married,19,8,0,0,18
<=50K.,White,Female,Private,Divorced,56,9,0,0,40
<=50K.,White,Male,Private,Married,68,14,0,0,18
<=50K.,White,Female,Private,Widowed,69,9,991,0,18
>50K.,White,Male,Private,Married,62,10,0,0,40
<=50K.,White,Female,Private,Divorced,39,9,0,0,40
<=50K.,Black,Male,Private,Married,29,10,0,0,50
<=50K.,White,Male,Private,Married,33,10,0,0,40
>50K.,Black,Male,Private,Married,34,10,7298,0,40
<=50K.,White,Female,Private,Never-married,29,9,0,0,40
<=50K.,White,Female,Private,Never-married,18,10,0,0,35
<=50K.,White,Male,Private,Never-married,22,9,0,0,40
>50K.,White,Male,Private,Married,30,13,0,1902,40
>50K.,White,Male,Private,Married,44,13,0,0,40
<=50K.,White,Female,Private,Divorced,48,10,0,0,20
<=50K.,White,Female,Private,Never-married,25,13,0,0,40
>50K.,White,Male,Private,Married,41,13,7688,0,50
<=50K.,White,Male,Private,Never-married,37,9,0,0,40
<=50K.,Black,Male,Private,Married,55,6,0,0,45
<=50K.,White,Female,Private,Never-married,67,9,0,0,38
<=50K.,White,Male,Private,Divorced,36,10,0,0,45
<=50K.,White,Female,Private,Separated,47,9,0,0,52
<=50K.,White,Female,Private,Never-married,25,13,0,0,16
<=50K.,White,Male,Private,Never-married,19,5,0,0,16
<=50K.,White,Male,Private,Separated,24,4,0,0,40
<=50K.,White,Male,Private,Never-married,17,7,0,0,16
<=50K.,White,Male,Private,Never-married,28,13,0,0,40
<=50K.,White,Male,Private,Married,34,11,3908,0,45
<=50K.,White,Male,Private,Married,35,10,0,0,46
>50K.,White,Female,Private,Married,43,9,0,0,35
<=50K.,Black,Male,Private,Never-married,20,9,0,0,40
>50K.,White,Male,Private,Divorced,55,14,0,0,40
<=50K.,Black,Female,Private,Never-married,22,10,0,0,35
<=50K.,White,Male,Private,Never-married,20,10,0,0,50
<=50K.,White,Female,Private,Divorced,44,9,0,0,40
<=50K.,White,Male,Private,Never-married,38,12,0,0,40
<=50K.,Black,Female,Private,Widowed,53,5,0,0,25
<=50K.,Amer-Indian-Eskimo,Male,Private,Separated,26,10,2597,0,48
>50K.,White,Male,Private,Married,58,10,0,1902,40
<=50K.,White,Male,Private,Never-married,23,9,0,0,40
<=50K.,White,Male,Private,Married,53,2,0,0,50
<=50K.,White,Male,Private,Divorced,35,9,2354,0,40
<=50K.,White,Male,Private,Married,31,9,0,0,40
<=50K.,Black,Female,Private,Widowed,50,9,0,0,40
>50K.,Black,Male,Private,Married,57,5,0,0,55
<=50K.,White,Male,Private,Married,25,7,0,0,40
<=50K.,White,Male,Private,Married,23,9,0,0,40
<=50K.,White,Male,Private,Never-married,48,13,0,0,50
<=50K.,White,Female,Private,Divorced,34,10,0,0,60
<=50K.,Asian-Pac-Islander,Male,Private,Married,37,10,0,0,40
<=50K.,White,Male,Private,Never-married,20,10,1055,0,20
<=50K.,White,Female,Private,Married,27,10,0,1579,40
<=50K.,White,Male,Private,Married,35,6,0,0,40
<=50K.,White,Female,Private,Never-married,33,13,0,0,40
<=50K.,Asian-Pac-Islander,Male,Private,Married,43,12,0,0,40
>50K.,White,Male,Private,Married,40,12,0,1848,55
<=50K.,White,Male,Private,Divorced,54,10,0,0,55
<=50K.,White,Female,Private,Divorced,28,10,0,0,40
<=50K.,White,Male,Private,Married,32,9,0,0,40
>50K.,White,Male,Private,Married,49,9,0,0,50
<=50K.,White,Male,Private,Married,52,9,0,0,40
<=50K.,White,Male,Private,Married,41,6,0,0,60
<=50K.,White,Male,Private,Never-married,19,9,0,0,40
<=50K.,White,Female,Private,Divorced,33,9,0,0,42
<=50K.,White,Female,Private,Married,25,13,0,0,32
<=50K.,White,Male,Self,Married,50,13,0,0,13
>50K.,White,Male,Self,Married,52,9,0,0,45
<=50K.,White,Male,Self,Never-married,25,9,0,0,35
>50K.,White,Female,Self,Divorced,43,14,0,0,45
<=50K.,White,Male,Self,Married,48,12,0,0,40
<=50K.,White,Male,Self,Married,53,13,0,0,40
<=50K.,White,Male,Self,Divorced,47,9,0,0,60
>50K.,White,Male,Self,Married,49,10,0,0,50
>50K.,White,Male,Self,Married,29,13,0,0,70
>50K.,White,Male,Self,Married,48,16,0,1902,60
<=50K.,White,Female,Self,Never-married,47,14,0,0,50
>50K.,White,Male,Self,Married,32,9,7688,0,40
>50K.,White,Male,Self,Married,56,9,0,1887,50
<=50K.,White,Male,Self,Married,56,10,0,0,50
<=50K.,White,Male,Self,Married,38,9,4386,0,35
<=50K.,White,Male,Self,Married,43,9,0,0,60
<=50K.,White,Male,Self,Married,61,9,0,0,40
<=50K.,Black,Male,Self,Separated,71,10,0,1816,2
<=50K.,Asian-Pac-Islander,Female,Self,Divorced,44,14,0,0,40
>50K.,White,Male,Self,Married,45,14,0,0,40
<=50K.,White,Female,Self,Divorced,41,13,0,0,40
<=50K.,White,Male,Self,Never-married,24,9,0,0,40
>50K.,White,Female,Self,Married,58,9,15024,0,35
>50K.,White,Male,Self,Married,54,4,0,0,40
<=50K.,White,Male,Self,Married,66,9,1409,0,50
<=50K.,White,Female,Self,Married,41,9,0,0,20
>50K.,Asian-Pac-Islander,Male,Self,Married,42,9,0,0,40
>50K.,Asian-Pac-Islander,Male,Self,Married,37,10,0,0,75
<=50K.,White,Male,Self,Married,50,14,2407,0,98
<=50K.,White,Female,Self,Divorced,37,13,0,0,60
>50K.,White,Male,Self,Married,41,10,0,0,54
>50K.,Black,Female,Self,Divorced,36,13,0,0,40
<=50K.,White,Male,Self,Married,77,10,0,0,40
<=50K.,White,Male,Self,Married,39,9,0,0,40
<=50K.,White,Male,Self,Married,76,14,0,0,10
<=50K.,White,Male,Self,Married,63,9,0,0,45
<=50K.,White,Male,Self,Married,58,9,0,0,40
<=50K.,White,Male,Self,Never-married,43,13,0,0,42
<=50K.,White,Male,Self,Married,26,5,0,0,40
<=50K.,White,Male,Self,Married,56,10,0,0,45
<=50K.,White,Male,Self,Divorced,46,14,0,0,30
<=50K.,White,Male,Self,Separated,46,12,0,0,40
>50K.,White,Male,Self,Married,52,13,0,0,50
<=50K.,White,Male,Self,Married,46,9,0,0,25
>50K.,White,Male,Self,Married,63,9,0,0,40
<=50K.,White,Female,Self,Married,40,13,2174,0,40
>50K.,White,Male,Self,Married,45,10,0,0,55
>50K.,White,Female,Self,Married,44,9,0,0,40
<=50K.,White,Male,Self,Married,43,10,0,0,20
>50K.,White,Male,Self,Married,38,13,15024,0,80
<=50K.,White,Male,Self,Married,38,9,0,0,50
<=50K.,White,Male,Self,Married,44,14,0,0,40
<=50K.,White,Female,Self,Never-married,31,13,0,0,45
<=50K.,White,Male,Self,Divorced,46,10,0,0,50
<=50K.,White,Female,Self,Separated,36,9,0,0,40
>50K.,White,Male,Self,Married,52,13,0,0,60
<=50K.,White,Male,Self,Married,43,14,5013,0,45
<=50K.,White,Male,Self,Separated,29,9,0,0,35
<=50K.,White,Female,Self,Divorced,36,12,0,0,35
<=50K.,White,Male,Self,Married,26,10,0,0,45
<=50K.,White,Male,Self,Never-married,31,13,0,0,40
<=50K.,White,Male,Self,Divorced,57,13,0,0,80
>50K.,White,Male,Self,Married,42,15,0,1902,50
<=50K.,White,Male,Self,Never-married,35,12,0,0,40
<=50K.,White,Male,Self,Married,50,9,0,0,32
<=50K.,White,Male,Self,Married,52,13,0,0,55
<=50K.,White,Male,Self,Married,38,9,0,0,64
<=50K.,Black,Female,Self,Never-married,47,10,0,0,40
<=50K.,White,Male,Self,Married,58,9,0,0,60
<=50K.,White,Male,Self,Married,47,3,0,0,50
>50K.,White,Male,Self,Married,52,16,0,0,60
>50K.,White,Male,Self,Separated,50,16,0,0,40
>50K.,Black,Male,Self,Married,44,8,0,0,40
<=50K.,White,Male,Self,Never-married,17,7,0,0,10
>50K.,White,Male,Self,Married,50,9,0,0,50
<=50K.,White,Male,Self,Widowed,58,9,0,0,50
>50K.,White,Male,Self,Married,34,9,0,0,40
<=50K.,White,Male,Self,Married,31,10,0,0,40
>50K.,White,Male,Self,Married,65,7,9386,0,59
<=50K.,White,Male,Self,Married,55,9,0,0,72
<=50K.,White,Male,Self,Married,58,6,0,0,40
>50K.,White,Male,Self,Married,53,16,0,0,70
<=50K.,White,Female,Self,Divorced,47,13,0,0,50
<=50K.,White,Male,Self,Married,41,10,0,0,60
<=50K.,White,Male,Self,Married,61,9,0,2352,50
<=50K.,White,Male,Self,Married,41,13,0,0,40
<=50K.,White,Male,Self,Never-married,68,7,0,0,20
<=50K.,White,Female,Self,Married,47,9,0,0,75
<=50K.,White,Male,Self,Never-married,24,13,0,0,40
<=50K.,White,Male,Self,Married,73,9,0,0,40
<=50K.,White,Male,Self,Married,46,9,0,0,50
<=50K.,White,Male,Self,Married,28,10,0,0,70
<=50K.,White,Male,Self,Separated,29,13,0,0,40
>50K.,White,Male,Self,Married,71,14,10605,0,40
>50K.,Asian-Pac-Islander,Male,Self,Married,51,13,0,2415,40
<=50K.,White,Male,Self,Married,33,10,0,0,60
<=50K.,Black,Male,Self,Married,54,9,0,0,40
<=50K.,White,Male,Self,Never-married,35,13,0,0,40
>50K.,White,Male,Self,Married,42,15,0,0,65
<=50K.,White,Male,Self,Married,51,5,0,0,20
<=50K.,White,Male,Self,Divorced,37,9,0,0,10
<=50K.,White,Male,Self,Married,53,6,0,0,60
>50K.,Asian-Pac-Islander,Male,Self,Married,67,9,0,0,40
<=50K.,White,Male,Self,Married,81,9,0,0,30
>50K.,White,Male,Self,Married,38,9,0,0,40
>50K.,White,Female,Self,Married,36,13,0,1977,45
<=50K.,White,Male,Self,Divorced,44,10,0,0,40
>50K.,White,Male,Self,Married,44,10,0,0,70
>50K.,White,Male,Self,Married,33,13,0,0,40
>50K.,White,Male,Self,Married,35,10,0,0,60
<=50K.,White,Male,Self,Married,55,9,0,0,20
<=50K.,White,Male,Self,Never-married,60,9,0,0,42
<=50K.,White,Male,Self,Married,50,9,0,0,30
>50K.,White,Male,Self,Married,39,13,15024,0,50
>50K.,White,Male,Self,Married,39,9,0,0,40
>50K.,White,Male,Self,Married,54,9,15024,0,52
<=50K.,Asian-Pac-Islander,Male,Self,Married,48,14,0,0,50
<=50K.,White,Male,Self,Married,66,5,1409,0,1
>50K.,White,Male,Self,Married,53,13,0,0,40
>50K.,White,Male,Self,Married,52,10,0,0,55
<=50K.,White,Male,Self,Married,30,8,0,0,75
<=50K.,White,Male,Self,Married,43,9,0,0,35
<=50K.,White,Male,Self,Never-married,19,10,0,0,20
<=50K.,White,Male,Self,Married,58,9,0,0,60
>50K.,White,Male,Self,Never-married,44,13,0,0,50
<=50K.,Asian-Pac-Islander,Male,Self,Never-married,22,13,0,0,20
>50K.,White,Female,Self,Married,29,9,0,1977,25
>50K.,White,Male,Self,Married,45,13,0,0,60
<=50K.,White,Male,Self,Married,39,5,0,1651,40
>50K.,White,Female,Self,Married,34,12,0,0,25
>50K.,White,Male,Self,Married,35,14,0,0,45
>50K.,White,Male,Self,Married,60,11,0,2415,70
<=50K.,White,Male,Self,Divorced,41,10,0,0,45
>50K.,White,Male,Self,Married,46,14,0,0,45
<=50K.,White,Male,Self,Married,56,10,0,0,60
<=50K.,White,Female,Self,Never-married,30,10,0,0,60
>50K.,White,Male,Self,Married,61,9,0,0,35
>50K.,White,Male,Self,Married,50,9,7298,0,40
<=50K.,White,Male,Self,Married,88,15,0,0,40
>50K.,White,Male,Self,Married,61,14,0,0,40
>50K.,White,Male,Self,Married,44,10,5178,0,60
>50K.,Amer-Indian-Eskimo,Male,Self,Married,48,10,7688,0,40
>50K.,White,Male,Self,Married,45,9,0,0,40
<=50K.,White,Male,Self,Married,42,10,0,0,60
<=50K.,White,Male,Self,Married,75,15,0,0,35
<=50K.,White,Female,Self,Married,41,9,0,0,40
>50K.,White,Male,Self,Married,65,9,0,0,59
>50K.,White,Male,Self,Married,54,15,99999,0,60
>50K.,White,Male,Self,Married,51,14,15024,0,50
<=50K.,White,Male,Self,Married,48,10,0,0,60
<=50K.,White,Male,Self,Never-married,28,10,0,1762,40
<=50K.,White,Male,Self,Never-married,22,10,0,0,35
<=50K.,White,Male,Self,Married,50,10,0,0,35
>50K.,White,Male,Self,Married,47,13,15024,0,50
<=50K.,White,Female,Self,Widowed,63,2,0,0,30
>50K.,White,Female,Self,Married,58,10,0,0,40
<=50K.,White,Male,Self,Married,36,15,0,0,50
>50K.,White,Male,Self,Married,61,13,0,0,50
>50K.,White,Male,Self,Married,32,13,7688,0,50
>50K.,White,Male,Self,Married,61,9,0,1848,60
<=50K.,White,Female,Self,Divorced,49,9,0,0,40
<=50K.,White,Male,Self,Married,46,13,0,0,52
<=50K.,White,Male,Self,Married,44,9,0,0,55
<=50K.,White,Male,Self,Married,37,9,0,0,60
>50K.,White,Male,Self,Divorced,40,10,0,1564,70
<=50K.,White,Male,Self,Married,54,14,0,0,50
<=50K.,Asian-Pac-Islander,Male,Self,Married,43,9,0,0,78
<=50K.,White,Male,Self,Married,52,6,0,0,60
>50K.,White,Male,Self,Married,45,13,4386,0,35
<=50K.,White,Female,Self,Married,58,6,0,0,40
<=50K.,White,Female,Self,Divorced,41,14,0,0,35
<=50K.,White,Male,Self,Married,50,9,0,1672,60
>50K.,White,Male,Self,Married,56,9,0,1902,60
<=50K.,White,Male,Self,Married,45,10,5013,0,40
<=50K.,White,Male,Self,Married,44,9,0,0,66
>50K.,White,Male,Self,Married,44,10,0,0,50
>50K.,White,Male,Self,Married,49,14,0,0,50
>50K.,White,Male,Self,Married,41,15,0,0,60
>50K.,White,Male,Self,Married,48,9,7688,0,40
<=50K.,White,Male,Self,Never-married,33,10,0,0,35
<=50K.,White,Male,Self,Married,43,9,0,0,40
>50K.,White,Male,Self,Married,53,9,99999,0,40
>50K.,White,Male,Self,Married,28,7,0,0,50
>50K.,White,Male,Self,Married,36,10,0,0,55
>50K.,White,Male,Self,Married,37,13,0,0,80
>50K.,White,Male,Self,Married,64,13,15024,0,55
>50K.,White,Male,Self,Married,30,11,15024,0,65
>50K.,White,Male,Self,Married,37,13,0,0,35
